SalePrice,House.Style,Overall.Qual,Overall.Cond,Year.Built,Foundation,Bedroom.AbvGr,Yr.Sold,Sale.Condition,
116000,2Story,6,7,1972,CBlock,3,2006,Normal,
118000,2Story,6,7,1972,CBlock,3,2006,Normal,
89000,2Story,6,5,1972,CBlock,2,2006,Normal,
108000,2Story,6,5,1972,CBlock,3,2006,Normal,
94500,2Story,6,5,1972,CBlock,2,2006,Normal,
146300,1Story,6,5,1975,CBlock,2,2006,Normal,
145000,1Story,5,7,1967,CBlock,3,2006,Normal,
123000,SFoyer,5,5,1967,CBlock,3,2006,Normal,
137500,1Story,7,7,1976,CBlock,2,2006,Normal,
144000,2Story,6,5,1976,CBlock,3,2006,Normal,
315000,1Story,9,5,2004,PConc,3,2006,Normal,
412083,2Story,9,5,2006,PConc,4,2006,Partial,
342643,2Story,9,5,2006,PConc,4,2006,Partial,
252000,1Story,8,5,2004,PConc,2,2006,Normal,
465000,1Story,10,5,2006,PConc,2,2006,Partial,
293000,1Story,7,5,2006,PConc,4,2006,Partial,
415000,1Story,9,5,2005,PConc,2,2006,Normal,
326000,1Story,9,5,2004,PConc,3,2006,Normal,
325300,2Story,8,5,2005,PConc,4,2006,Partial,
300000,2Story,9,5,2005,PConc,4,2006,Partial,
275500,2Story,8,5,2005,PConc,3,2006,Normal,
338500,2Story,9,5,2005,PConc,3,2006,Partial,
345000,2Story,9,5,2005,PConc,4,2006,Partial,
344133,2Story,8,5,2005,PConc,3,2006,Partial,
298236,2Story,8,5,2006,PConc,4,2006,Partial,
360000,1Story,9,5,2003,PConc,3,2006,Normal,
281000,2Story,8,5,2006,PConc,3,2006,Partial,
372397,1Story,9,5,2005,PConc,2,2006,Partial,
378000,1Story,9,5,2004,PConc,2,2006,Normal,
374000,1Story,9,5,2003,PConc,2,2006,Normal,
279000,2Story,8,5,2004,PConc,3,2006,Normal,
185850,1Story,7,5,2005,PConc,2,2006,Normal,
282500,1Story,9,5,2005,PConc,2,2006,Normal,
202500,1Story,7,5,2005,PConc,2,2006,Partial,
202665,1Story,7,5,2005,PConc,2,2006,Partial,
169990,1Story,6,5,2005,PConc,3,2006,Partial,
170440,2Story,6,5,2005,PConc,3,2006,Partial,
179665,2Story,7,5,2006,PConc,3,2006,Partial,
219210,2Story,7,5,2006,PConc,4,2006,Partial,
174190,1Story,6,5,2006,PConc,3,2006,Partial,
172785,2Story,6,5,2006,PConc,3,2006,Partial,
258000,2Story,8,5,2004,PConc,4,2006,Partial,
185101,2Story,7,5,2006,PConc,3,2006,Partial,
210250,1Story,7,5,2006,PConc,2,2006,Partial,
234000,1Story,7,5,2003,PConc,2,2006,Normal,
215000,1Story,8,5,2003,PConc,2,2006,Normal,
246990,1Story,7,5,2002,PConc,2,2006,Normal,
178740,1Story,7,5,2004,PConc,2,2006,Normal,
225000,1Story,7,5,2004,PConc,2,2006,Normal,
156820,1Story,7,5,2005,PConc,2,2006,Partial,
213490,1Story,7,5,2005,PConc,2,2006,Normal,
264561,1Story,8,5,2006,PConc,1,2006,Partial,
246578,1Story,7,5,2006,PConc,2,2006,Partial,
192140,2Story,5,5,2005,PConc,4,2006,Normal,
183200,2Story,6,5,2002,PConc,3,2006,Normal,
178000,2Story,8,5,2004,PConc,3,2006,Normal,
201490,2Story,7,5,2004,PConc,3,2006,Normal,
172400,2Story,6,5,2000,PConc,3,2006,Normal,
215000,2Story,6,5,2000,PConc,3,2006,Normal,
199900,2Story,7,5,1998,PConc,4,2006,Normal,
173000,2Story,6,5,2000,PConc,3,2006,Normal,
287602,2Story,7,5,2006,PConc,4,2006,Partial,
286000,2Story,8,5,1998,PConc,3,2006,Normal,
300000,2Story,8,5,2000,PConc,3,2006,Normal,
625000,2Story,10,5,1995,PConc,4,2006,Normal,
405000,2Story,9,5,2000,PConc,4,2006,Normal,
280000,2Story,8,5,1998,PConc,3,2006,Normal,
258000,2Story,8,5,1998,PConc,4,2006,Abnorml,
350000,2Story,8,5,1995,PConc,4,2006,Normal,
584500,2Story,9,5,1993,PConc,4,2006,Normal,
321000,2Story,8,5,1994,PConc,4,2006,Normal,
290000,2Story,8,5,1994,PConc,4,2006,Normal,
315000,2Story,8,5,1993,PConc,3,2006,Normal,
252000,2Story,8,5,2005,PConc,3,2006,Partial,
336820,1Story,8,5,2006,PConc,2,2006,Partial,
423000,1Story,8,5,2005,PConc,1,2006,Partial,
232000,1Story,7,5,2005,PConc,3,2006,Normal,
199000,1Story,8,5,2006,PConc,3,2006,Partial,
405749,2Story,9,5,2006,PConc,3,2006,Partial,
266000,2Story,8,5,2006,PConc,3,2006,Partial,
197000,2Story,7,5,2006,PConc,3,2006,Partial,
185000,1Story,6,5,2006,PConc,2,2006,Partial,
176000,1Story,7,5,2005,PConc,3,2006,Normal,
187750,1Story,7,5,2006,PConc,2,2006,Partial,
139500,1Story,6,5,2005,PConc,3,2006,Normal,
186800,1Story,7,5,2005,PConc,3,2006,Partial,
132000,1Story,6,5,2005,PConc,3,2006,Partial,
142500,1Story,6,5,2005,PConc,3,2006,Abnorml,
184000,2Story,7,5,2005,PConc,3,2006,Normal,
184900,2Story,7,5,2005,PConc,3,2006,Normal,
187000,2Story,6,5,1997,PConc,3,2006,Normal,
175900,2Story,6,5,1992,PConc,3,2006,Normal,
248500,2Story,6,5,1992,PConc,3,2006,Family,
172000,1Story,6,5,1990,PConc,2,2006,Normal,
151000,1Story,6,5,1991,PConc,2,2006,Normal,
150000,2Story,6,5,1994,PConc,3,2006,Normal,
107000,1Story,4,4,1966,CBlock,2,2006,Normal,
119900,1Story,5,5,1965,CBlock,3,2006,Abnorml,
125000,1Story,5,5,1963,CBlock,6,2006,Abnorml,
144000,1Story,5,6,1962,CBlock,2,2006,Normal,
151000,SLvl,6,7,1977,CBlock,3,2006,Normal,
126000,1Story,5,5,1965,CBlock,3,2006,Normal,
133500,1Story,5,6,1963,PConc,2,2006,Normal,
120875,1Story,5,6,1965,CBlock,3,2006,Normal,
137000,1Story,5,6,1965,CBlock,3,2006,Normal,
124000,1Story,5,6,1964,CBlock,3,2006,Normal,
135000,1Story,5,7,1961,CBlock,3,2006,Normal,
129200,1Story,5,6,1967,CBlock,3,2006,Normal,
260000,SLvl,7,4,1974,CBlock,3,2006,Normal,
260000,2Story,8,5,1991,CBlock,4,2006,Normal,
262000,1Story,8,5,1994,PConc,2,2006,Normal,
197000,1Story,8,5,2005,PConc,1,2006,Normal,
151000,2Story,7,5,2005,PConc,2,2006,Normal,
147400,2Story,7,5,2005,PConc,2,2006,Normal,
149900,2Story,7,5,2005,PConc,2,2006,Normal,
144152,2Story,7,5,2005,PConc,2,2006,Abnorml,
166000,2Story,6,5,2000,PConc,2,2006,Normal,
183900,2Story,7,5,1999,PConc,3,2006,Normal,
165000,2Story,7,5,2000,PConc,3,2006,Normal,
139000,2Story,7,5,2003,PConc,2,2006,Normal,
200000,2Story,7,5,1997,PConc,3,2006,Normal,
221000,1Story,8,5,2001,PConc,3,2006,Normal,
270000,1Story,8,5,1995,PConc,2,2006,Normal,
188000,1Story,8,5,1980,CBlock,1,2006,Normal,
190000,1Story,8,5,1980,CBlock,1,2006,Normal,
385000,1Story,9,5,1981,CBlock,0,2006,Normal,
146500,1Story,5,6,1972,CBlock,2,2006,Normal,
170000,SLvl,7,6,1968,CBlock,4,2006,Normal,
262500,1Story,7,7,1968,CBlock,3,2006,Normal,
179900,2Story,6,6,1968,CBlock,3,2006,Normal,
250000,2Story,6,7,1968,CBlock,4,2006,Normal,
164500,1Story,7,6,1967,CBlock,3,2006,Normal,
140000,1Story,7,5,1969,CBlock,3,2006,Normal,
135500,SLvl,5,5,1967,PConc,3,2006,Normal,
142000,1Story,5,5,1968,CBlock,3,2006,Normal,
155000,2Story,5,5,1968,CBlock,4,2006,Normal,
157500,1Story,6,7,1968,CBlock,2,2006,Abnorml,
140000,SFoyer,5,6,1968,CBlock,3,2006,Normal,
146000,1Story,5,8,1965,CBlock,1,2006,Normal,
190000,2Story,6,5,1971,CBlock,4,2006,Normal,
136500,1Story,5,6,1961,CBlock,3,2006,Normal,
129900,1Story,5,5,1958,CBlock,3,2006,Normal,
145000,1Story,5,5,1959,CBlock,4,2006,Family,
185900,1Story,6,7,1965,PConc,3,2006,Abnorml,
160000,1Story,6,6,1964,CBlock,3,2006,Normal,
140000,SLvl,6,5,1958,CBlock,2,2006,Normal,
150000,1Story,5,7,1958,CBlock,3,2006,Abnorml,
151500,1Story,5,7,1960,CBlock,3,2006,Normal,
129800,1Story,6,8,1934,CBlock,2,2006,Normal,
137000,1Story,5,6,1954,CBlock,2,2006,Normal,
137000,1Story,5,7,1947,CBlock,2,2006,Normal,
121600,1.5Fin,4,7,1946,CBlock,3,2006,Abnorml,
85500,1Story,4,7,1923,PConc,2,2006,Normal,
79900,1Story,4,5,1926,PConc,1,2006,Normal,
161000,1Story,5,6,1961,CBlock,3,2006,Normal,
146500,1Story,5,6,1952,CBlock,2,2006,Partial,
137000,2Story,5,6,1949,CBlock,3,2006,Normal,
121000,1Story,5,6,1954,CBlock,2,2006,Normal,
172000,SLvl,6,5,1964,CBlock,3,2006,Normal,
98600,1Story,5,3,1961,CBlock,2,2006,Abnorml,
226000,2Story,7,6,1966,CBlock,4,2006,Normal,
235000,2Story,8,4,1918,PConc,4,2006,Abnorml,
132500,SLvl,5,6,1962,CBlock,3,2006,Normal,
143000,SLvl,5,6,1959,CBlock,3,2006,Normal,
132000,1Story,5,5,1957,CBlock,3,2006,Normal,
145250,1Story,6,5,1960,CBlock,3,2006,Normal,
162000,1Story,6,6,1958,CBlock,3,2006,Normal,
148000,SLvl,5,6,1956,CBlock,3,2006,Normal,
153000,1Story,6,6,1956,CBlock,3,2006,Normal,
134450,1Story,5,6,1957,CBlock,2,2006,Normal,
135960,SFoyer,5,5,1979,CBlock,2,2006,Normal,
156000,1Story,6,8,1954,CBlock,3,2006,Abnorml,
140000,1Story,6,5,1954,CBlock,2,2006,Normal,
139500,1Story,5,6,1952,CBlock,2,2006,Normal,
127000,SLvl,5,7,1956,CBlock,3,2006,Normal,
133500,1Story,5,5,1956,CBlock,2,2006,Normal,
125000,1Story,5,6,1955,CBlock,3,2006,Normal,
142000,1Story,5,6,1951,CBlock,2,2006,Normal,
167000,1Story,7,5,1941,CBlock,3,2006,Abnorml,
159000,1Story,5,5,1956,CBlock,2,2006,Normal,
180000,1.5Fin,5,5,1925,CBlock,5,2006,Normal,
127000,1.5Fin,6,6,1947,CBlock,3,2006,Normal,
112000,1.5Fin,6,6,1924,BrkTil,2,2006,Normal,
99800,1Story,3,8,1930,PConc,2,2006,Normal,
117000,1Story,5,7,1954,CBlock,2,2006,Normal,
86900,1.5Fin,4,8,1900,BrkTil,1,2006,Normal,
120000,1Story,5,6,1920,BrkTil,2,2006,Normal,
155500,2Story,6,8,1915,CBlock,3,2006,Normal,
80000,1.5Fin,4,4,1910,BrkTil,4,2006,Abnorml,
160000,1.5Fin,5,4,1900,CBlock,3,2006,Normal,
170000,1.5Fin,5,8,1936,CBlock,3,2006,Normal,
160000,1Story,6,5,1965,CBlock,3,2006,Abnorml,
159950,SLvl,5,5,1966,CBlock,3,2006,Normal,
165000,SLvl,6,5,1963,CBlock,3,2006,Normal,
159000,1.5Fin,6,7,1962,CBlock,3,2006,Normal,
147000,1Story,6,5,1962,CBlock,3,2006,Normal,
159500,1Story,6,6,1959,CBlock,3,2006,Normal,
120000,1Story,6,6,1959,CBlock,2,2006,Abnorml,
129900,1Story,5,7,1957,CBlock,2,2006,Normal,
183000,1Story,6,6,1961,CBlock,3,2006,Normal,
277500,2Story,7,8,1962,CBlock,3,2006,Normal,
207500,1Story,5,6,1957,CBlock,2,2006,Normal,
147500,1.5Fin,4,6,1950,CBlock,3,2006,Normal,
135000,1.5Fin,4,4,1949,CBlock,4,2006,Abnorml,
109500,1Story,5,7,1950,CBlock,2,2006,Normal,
133700,1Story,5,5,1959,CBlock,3,2006,Normal,
87500,1Story,3,4,1949,Slab,2,2006,Normal,
93500,1Story,3,4,1950,CBlock,2,2006,Normal,
119000,1Story,5,5,1960,CBlock,4,2006,Normal,
141000,1Story,5,6,1959,CBlock,3,2006,Normal,
146000,1Story,5,4,1961,CBlock,3,2006,Normal,
155000,2Story,6,5,1966,CBlock,3,2006,Normal,
134500,SFoyer,5,5,1962,CBlock,3,2006,Normal,
120000,1Story,7,6,1962,CBlock,3,2006,Normal,
105000,1Story,5,6,1962,CBlock,3,2006,Normal,
124000,SFoyer,5,5,1962,CBlock,3,2006,Normal,
107000,2Story,4,4,1925,CBlock,3,2006,Family,
135000,1.5Fin,5,6,1948,CBlock,3,2006,Normal,
111500,1.5Fin,4,6,1920,PConc,4,2006,Normal,
156500,1.5Fin,6,8,1900,BrkTil,3,2006,Normal,
178000,2Story,7,7,1925,BrkTil,3,2006,Normal,
139900,2Story,7,7,1900,Stone,4,2006,Normal,
105000,2Story,7,8,1930,BrkTil,2,2006,Normal,
110000,1Story,6,8,1930,BrkTil,2,2006,Normal,
111500,1.5Fin,4,6,1900,PConc,4,2006,Normal,
108000,1Story,6,5,1924,BrkTil,2,2006,Abnorml,
111500,1Story,5,7,1925,BrkTil,2,2006,Normal,
105000,1Story,4,5,1950,CBlock,2,2006,Normal,
116000,1.5Fin,6,8,1920,BrkTil,2,2006,Normal,
96900,2Story,3,5,1905,BrkTil,2,2006,Normal,
135500,1Story,5,7,1955,CBlock,3,2006,Normal,
139000,1.5Fin,5,7,1924,PConc,5,2006,Normal,
61500,1Story,3,5,1921,BrkTil,1,2006,Normal,
126175,1Story,3,8,1955,CBlock,3,2006,Normal,
87000,2Story,4,2,1900,BrkTil,4,2006,Normal,
163000,2.5Unf,7,7,1914,BrkTil,2,2006,Normal,
155000,2.5Unf,7,6,1910,BrkTil,5,2006,Normal,
144000,2.5Unf,7,6,1916,BrkTil,3,2006,Normal,
114504,2Story,6,7,1910,CBlock,3,2006,Normal,
125000,1Story,6,5,1923,BrkTil,4,2006,Family,
93500,2Story,5,7,1920,PConc,2,2006,Normal,
64500,1.5Unf,3,3,1918,BrkTil,2,2006,Normal,
100000,1Story,4,5,1941,CBlock,2,2006,Abnorml,
140200,1.5Fin,6,5,1939,BrkTil,3,2006,Normal,
202500,2Story,6,7,1924,BrkTil,2,2006,Normal,
159000,1.5Fin,6,7,1947,CBlock,3,2006,Normal,
119900,1.5Fin,5,7,1939,CBlock,3,2006,Normal,
114500,1.5Fin,6,6,1934,PConc,3,2006,Normal,
115000,1.5Fin,5,4,1936,BrkTil,3,2006,Normal,
88000,1Story,5,7,1925,BrkTil,3,2006,Abnorml,
80500,1.5Fin,4,5,1947,Slab,2,2006,Normal,
149000,1.5Fin,5,6,1928,BrkTil,3,2006,Family,
110500,1Story,6,6,1925,BrkTil,2,2006,Normal,
89000,1Story,5,7,1921,CBlock,2,2006,Normal,
113000,1.5Unf,5,6,1922,BrkTil,2,2006,Normal,
109000,1Story,5,5,1925,BrkTil,2,2006,Normal,
220000,1.5Fin,6,5,1962,CBlock,5,2006,Normal,
129000,1Story,4,5,1970,CBlock,3,2006,Normal,
52500,1Story,4,4,1941,CBlock,2,2006,Normal,
116500,2Story,5,8,1910,BrkTil,3,2006,Normal,
72000,1Story,5,4,1919,BrkTil,2,2006,Abnorml,
119500,1.5Fin,6,6,1937,BrkTil,3,2006,Normal,
125500,1.5Fin,5,6,1938,CBlock,2,2006,Normal,
91000,1Story,3,4,1922,BrkTil,3,2006,Normal,
84500,1.5Fin,6,8,1935,CBlock,2,2006,Normal,
90000,1Story,6,6,1930,BrkTil,3,2006,Family,
137500,1.5Fin,5,5,1951,CBlock,3,2006,Normal,
150000,1Story,6,5,1964,CBlock,4,2006,Normal,
131000,1Story,5,5,1950,Slab,3,2006,Normal,
130000,SLvl,5,4,1958,CBlock,3,2006,Abnorml,
80000,1Story,5,3,1936,BrkTil,2,2006,Normal,
157000,1Story,7,5,2004,PConc,2,2006,Normal,
148000,1Story,4,5,1963,CBlock,3,2006,Normal,
154500,1Story,6,8,1963,CBlock,3,2006,Normal,
153600,1Story,5,6,1967,CBlock,3,2006,Normal,
164500,SLvl,5,6,1966,CBlock,3,2006,Abnorml,
132000,SLvl,6,7,1964,CBlock,2,2006,Normal,
142500,1Story,5,6,1966,CBlock,3,2006,Abnorml,
180000,1Story,5,6,1968,CBlock,3,2006,Normal,
160500,SLvl,6,6,1978,CBlock,3,2006,Normal,
156500,1Story,5,4,1977,CBlock,6,2006,Normal,
157000,1Story,5,4,1977,CBlock,6,2006,Normal,
172500,1.5Fin,5,5,1958,CBlock,4,2006,Normal,
155000,1Story,5,4,1957,CBlock,3,2006,Normal,
168000,1Story,5,6,1956,CBlock,3,2006,Normal,
164000,1Story,5,6,1963,CBlock,1,2006,Normal,
225000,1.5Fin,7,4,1953,CBlock,3,2006,Normal,
130000,SFoyer,5,7,1971,PConc,2,2006,Normal,
142500,1Story,5,5,1974,CBlock,3,2006,Normal,
148400,1.5Fin,7,5,1980,PConc,2,2006,Normal,
190000,1Story,7,5,1986,PConc,2,2006,Abnorml,
146000,1Story,4,5,1954,CBlock,3,2006,Normal,
128000,1.5Fin,5,5,1942,BrkTil,3,2006,Family,
225000,2Story,5,8,1948,CBlock,3,2006,Normal,
235000,2Story,6,7,1928,PConc,4,2006,Normal,
415000,2.5Unf,6,8,1935,BrkTil,5,2006,Normal,
135000,1Story,5,6,1952,Slab,3,2006,Normal,
137000,1Story,5,8,1955,CBlock,3,2006,Normal,
136900,1.5Fin,6,4,1954,CBlock,4,2006,Normal,
149900,1.5Fin,6,5,1953,CBlock,5,2006,Normal,
123500,1Story,5,7,1952,PConc,2,2006,Normal,
93000,1Story,5,5,1954,Slab,3,2006,Normal,
91500,1.5Fin,5,3,1948,CBlock,4,2006,Normal,
209000,2Story,6,4,1989,CBlock,4,2006,Abnorml,
215000,2Story,8,5,1993,PConc,3,2006,Normal,
224500,SFoyer,6,8,1993,PConc,2,2006,Normal,
183600,1Story,7,5,2005,PConc,2,2006,Abnorml,
221500,1Story,7,5,2005,PConc,3,2006,Partial,
204900,1Story,7,5,2006,PConc,2,2006,Partial,
239799,2Story,7,5,2006,PConc,3,2006,Partial,
233555,1Story,6,5,2006,PConc,3,2006,Partial,
260000,1Story,7,5,2005,PConc,3,2006,Normal,
225000,1Story,7,5,2005,PConc,3,2006,Normal,
181000,2Story,7,5,2005,PConc,3,2006,Normal,
220000,2Story,8,5,1992,PConc,3,2006,Abnorml,
190000,1Story,5,5,1964,CBlock,4,2006,Normal,
158900,1Story,6,5,1968,CBlock,3,2006,Abnorml,
148000,SFoyer,5,5,1996,PConc,2,2006,Normal,
145000,1Story,5,6,1996,PConc,3,2006,Normal,
193000,1Story,7,5,1998,PConc,3,2006,Normal,
156000,1Story,5,5,1995,PConc,3,2006,Normal,
217000,1Story,6,5,1997,PConc,3,2006,Normal,
217000,2Story,7,5,1999,PConc,3,2006,Normal,
200000,2Story,7,5,2002,PConc,3,2006,Normal,
192500,2Story,7,5,2002,PConc,3,2006,Normal,
205000,1Story,7,5,2001,PConc,3,2006,Normal,
157500,2Story,6,6,1977,CBlock,3,2006,Normal,
174000,SLvl,6,6,1978,CBlock,3,2006,Normal,
128500,1Story,5,6,1969,CBlock,3,2006,Normal,
128500,1Story,5,7,1972,CBlock,3,2006,Normal,
137000,2Story,6,5,1993,PConc,3,2006,Normal,
255000,2Story,8,5,2002,PConc,3,2006,Normal,
214000,2Story,6,5,1999,PConc,3,2006,Normal,
220000,1Story,8,5,2002,PConc,1,2006,Normal,
197000,2Story,7,5,2002,PConc,4,2006,Normal,
230000,1Story,7,5,2002,PConc,3,2006,Normal,
268500,2Story,8,5,1999,PConc,3,2006,Normal,
274300,2Story,7,6,1998,PConc,3,2006,Normal,
216837,1Story,7,5,2004,PConc,3,2006,Normal,
133000,1Story,6,5,2003,PConc,1,2006,Normal,
155900,1Story,6,5,2004,PConc,1,2006,Normal,
233230,2Story,8,5,2006,PConc,3,2006,Partial,
207000,1Story,7,5,2003,PConc,3,2006,Normal,
195000,2Story,7,5,2004,PConc,4,2006,Normal,
200000,1Story,6,5,2003,PConc,3,2006,Normal,
203160,2Story,7,5,2006,PConc,3,2006,Partial,
212900,1Story,7,5,2005,PConc,3,2006,Partial,
196500,2Story,7,5,2004,PConc,3,2006,Normal,
173900,2Story,6,5,2005,PConc,3,2006,Partial,
163990,2Story,6,5,2005,PConc,3,2006,Partial,
164990,1Story,7,5,2005,PConc,3,2006,Partial,
98000,2Story,4,6,1910,CBlock,3,2006,Normal,
102000,1Story,4,5,1951,CBlock,2,2006,Normal,
127500,SFoyer,6,5,1975,CBlock,4,2006,AdjLand,
127500,SFoyer,6,5,1975,CBlock,4,2006,AdjLand,
119900,1Story,5,4,1969,CBlock,2,2006,Abnorml,
196500,2Story,7,5,2003,PConc,3,2006,Normal,
229000,2Story,7,5,2003,PConc,3,2006,Normal,
140000,SFoyer,6,5,2005,PConc,2,2006,Partial,
142500,SFoyer,6,5,2005,PConc,2,2006,Partial,
134000,2Story,7,5,2004,PConc,3,2006,Normal,
130000,2Story,7,5,2004,PConc,3,2006,Normal,
97900,1.5Fin,4,7,1948,CBlock,3,2006,Normal,
107000,1.5Fin,4,5,1924,BrkTil,4,2006,AdjLand,
81000,1.5Fin,5,3,1910,PConc,5,2006,AdjLand,
104900,1.5Fin,5,7,1924,BrkTil,4,2006,Normal,
115000,1Story,5,7,1955,CBlock,2,2006,Normal,
116000,1.5Fin,5,7,1918,BrkTil,3,2006,Normal,
83000,1.5Fin,4,4,1922,BrkTil,3,2006,Abnorml,
118500,2.5Fin,4,5,1912,PConc,5,2006,Normal,
35000,1Story,2,3,1922,BrkTil,1,2006,Normal,
121000,1.5Fin,4,7,1910,BrkTil,3,2006,Normal,
160000,2Story,5,8,1916,PConc,5,2006,Normal,
140000,1.5Fin,6,5,1940,CBlock,2,2006,Normal,
137000,1.5Fin,5,5,1938,BrkTil,3,2006,Normal,
128000,1.5Fin,6,6,1945,CBlock,3,2006,Abnorml,
160000,2Story,7,8,1926,BrkTil,3,2006,Normal,
138887,2Story,5,5,1914,BrkTil,4,2006,Normal,
149000,2Story,6,8,1920,PConc,3,2006,Normal,
102000,1.5Fin,5,5,1926,BrkTil,4,2006,Normal,
167000,2.5Unf,7,8,1919,BrkTil,4,2006,Abnorml,
112000,1.5Fin,5,4,1941,CBlock,4,2006,Normal,
140000,2Story,7,5,1915,BrkTil,3,2006,Abnorml,
195000,2Story,6,5,1920,PConc,3,2006,Normal,
230000,2Story,8,7,1929,PConc,3,2006,Normal,
194000,1.5Fin,5,6,1940,CBlock,2,2006,Normal,
137500,1Story,4,5,1922,BrkTil,2,2006,Normal,
250000,1.5Fin,7,7,1936,CBlock,3,2006,Normal,
239000,2Story,6,8,1932,BrkTil,4,2006,Normal,
230000,1Story,6,7,1956,PConc,2,2006,Abnorml,
217500,1Story,5,6,1977,CBlock,3,2006,Normal,
157000,1Story,5,5,1953,CBlock,2,2006,Normal,
223000,1Story,6,5,1969,CBlock,3,2006,Normal,
102000,1Story,5,6,1942,CBlock,2,2006,AdjLand,
145400,1.5Fin,6,7,1926,PConc,3,2006,Normal,
85000,1Story,4,6,1925,BrkTil,2,2006,Normal,
106500,1Story,4,6,1936,BrkTil,2,2006,Abnorml,
139000,1.5Fin,6,5,1957,CBlock,4,2006,Normal,
108000,1.5Fin,4,6,1920,CBlock,3,2006,Normal,
51689,1Story,3,5,1945,Slab,2,2006,Abnorml,
35311,1Story,2,3,1949,CBlock,1,2006,Abnorml,
300000,1Story,8,5,2004,PConc,2,2006,Normal,
145000,1Story,6,5,1978,CBlock,4,2006,Normal,
148000,SLvl,6,6,1975,CBlock,3,2006,Normal,
171000,1Story,7,5,1988,CBlock,5,2006,Family,
335000,2Story,7,5,1989,PConc,4,2006,Normal,
230000,1Story,7,5,1986,CBlock,2,2006,Normal,
250764,1Story,6,5,1958,CBlock,2,2006,Alloca,
228000,1Story,8,6,1981,CBlock,2,2006,Normal,
176000,1Story,6,6,1987,CBlock,2,2006,Normal,
180000,1Story,7,5,1990,CBlock,2,2006,Normal,
250000,2Story,7,5,1990,Wood,4,2006,Normal,
202000,1Story,6,5,2000,Wood,2,2006,Normal,
312500,1Story,8,5,2002,PConc,3,2006,Normal,
320000,1Story,8,5,2005,PConc,3,2006,Partial,
359900,1Story,9,5,2005,PConc,3,2006,Partial,
81500,1Story,1,3,1951,CBlock,3,2006,Normal,
153500,1Story,6,5,1998,PConc,2,2006,Normal,
84500,1Story,5,5,2006,PConc,3,2006,Abnorml,
104500,2Story,5,6,1977,PConc,3,2006,Normal,
127000,2Story,5,6,1977,PConc,4,2006,Normal,
151400,2Story,6,4,1973,CBlock,5,2006,Normal,
126500,1Story,5,7,1968,CBlock,3,2006,Normal,
146500,1Story,5,5,1970,CBlock,4,2006,Normal,
73000,SFoyer,4,6,1970,CBlock,1,2006,Normal,
79400,2Story,4,4,1972,CBlock,3,2006,Normal,
140000,1Story,5,5,1969,PConc,3,2006,Normal,
92000,SFoyer,5,7,1970,CBlock,1,2006,Abnorml,
87550,2Story,4,5,1970,CBlock,3,2006,Abnorml,
79500,2Story,4,5,1970,CBlock,3,2006,Normal,
90500,2Story,4,7,1970,CBlock,3,2006,Normal,
71000,2Story,4,5,1970,CBlock,3,2006,Abnorml,
150900,1Story,6,5,1976,CBlock,4,2006,Normal,
188000,1Story,5,5,1976,CBlock,4,2006,Family,
160000,1Story,5,5,1977,CBlock,3,2006,Normal,
131000,1Story,5,7,1960,CBlock,4,2006,Abnorml,
142500,SLvl,6,6,1984,CBlock,3,2006,Normal,
131000,1Story,5,5,1983,CBlock,2,2006,Normal,
170000,1Story,5,5,1974,CBlock,2,2006,Normal,
188000,2Story,7,5,1993,PConc,3,2006,Normal,
